index,real,imag,magnitude
1490,0.114014,0.0622629,0.129907
1491,0.167879,-0.205023,0.264987
1492,0.536677,-0.24049,0.588096
1493,0.00454155,-0.0546705,0.0548588
1494,-0.152968,0.496708,0.519728
1495,-0.438577,0.499848,0.66498
1496,-0.620816,-0.0816918,0.626168
1497,-0.27303,-0.715701,0.766011
1498,-0.015079,-0.157856,0.158574
1499,0.349126,-0.00043493,0.349126
1500,0.632049,0.148849,0.64934
1501,0.66346,0.324801,0.738698
1502,0.25874,0.626726,0.678035
1503,-0.387039,0.54838,0.671208
1504,-0.560283,0.690758,0.889417
1505,-0.163769,0.25433,0.302496
1506,-0.0508916,-0.29286,0.297248
1507,-0.149452,-0.368959,0.398079
1508,0.293253,-0.245661,0.382553
1509,0.605965,0.0108588,0.606062
1510,0.471509,-0.182502,0.505596
1511,0.604237,-0.176578,0.62951
1512,0.21574,-0.247757,0.328523
1513,0.53784,0.291375,0.611695
1514,0.575057,0.458285,0.735334
1515,-0.0598762,0.842518,0.844643
1516,-0.216907,0.698188,0.731105
1517,-0.350681,0.620421,0.712671
1518,-0.0483731,0.105178,0.115768
1519,0.145111,-0.255264,0.293628
1520,-0.209295,-0.197566,0.287814
1521,-0.407521,0.0924385,0.417873
1522,0.109162,-0.202835,0.230344
1523,-0.0778863,0.22437,0.237504
1524,-0.300035,-0.137373,0.329989
1525,0.0328135,-0.00188725,0.0328678
1526,0.196937,0.381979,0.429758
1527,-0.264789,0.327513,0.421163
1528,-0.480281,-0.121419,0.495391
1529,-0.246234,0.213934,0.326189
1530,0.0493117,0.286711,0.290921
1531,0.33599,-0.0545042,0.340382
1532,-0.0591286,-0.0674911,0.0897287
1533,-0.353554,-0.37319,0.514073
1534,-0.390413,-0.174878,0.427791
1535,-0.0321114,-0.553899,0.554829
1536,0.334047,-0.0408299,0.336533
1537,0.0746711,-0.358753,0.366442
1538,0.299036,-0.490374,0.574359
1539,0.0919499,-0.434842,0.444457
1540,0.0873424,-0.664169,0.669887
1541,0.708277,-0.0708224,0.711809
1542,0.262424,0.472613,0.540582
1543,-0.291296,0.393577,0.489649
1544,-0.12091,0.493814,0.508401
1545,-0.0361623,0.122437,0.127665
1546,0.046587,-0.404673,0.407346
1547,-0.213614,-0.226042,0.311008
1548,-0.47624,-0.0658502,0.480771
1549,-0.386796,0.264188,0.468408
1550,-0.0694898,0.322634,0.330033
1551,0.241069,-0.0658981,0.249914
1552,-0.140406,0.31275,0.342821
1553,-0.0692787,-0.183259,0.195917
1554,-0.00329561,-0.399968,0.399982
1555,0.0302265,0.204737,0.206956
1556,0.174179,-0.315288,0.360201
1557,0.499546,-0.153072,0.522472
1558,0.236434,0.266963,0.356609
1559,-0.230125,-0.142791,0.270826
1560,-0.308858,-0.150811,0.343711
1561,0.0370165,0.0889569,0.0963512
1562,-0.0963922,0.20916,0.230303
1563,-0.15104,0.60224,0.620891
1564,0.030452,-0.0464349,0.0555295
1565,-0.221018,0.38025,0.439817
1566,-0.592431,0.117812,0.604032
1567,-0.164181,0.296224,0.33868
1568,-0.263476,0.545222,0.605546
1569,-0.196035,-0.243229,0.312394
1570,0.261236,-0.012826,0.26155
1571,-0.345218,0.0413777,0.347689
1572,-0.213748,-0.354239,0.413731
1573,0.255963,0.09677,0.273645
1574,-0.117776,0.262485,0.287697
1575,0.0523218,0.487425,0.490226
1576,-0.184309,-0.018769,0.185262
1577,-0.535315,-0.332663,0.630259
1578,-0.182757,-0.844541,0.864089
1579,0.0891521,-0.0292222,0.0938192
1580,0.109102,0.418178,0.432176
1581,0.0401059,-0.19906,0.20306
1582,-0.356124,-0.158616,0.38985
1583,0.087496,-0.183747,0.203516
1584,0.380466,-0.271099,0.467172
1585,-0.0163282,0.203171,0.203826
1586,-0.401104,0.0740559,0.407883
1587,-0.340981,-0.318215,0.4664
1588,0.363619,-0.115145,0.381415
1589,0.655961,-0.483903,0.815136
1590,0.110681,0.228384,0.25379
1591,0.384403,0.408174,0.560688
1592,-0.127994,0.684384,0.69625
1593,-0.469818,0.379548,0.603975
1594,-0.19897,-0.275425,0.339776
1595,-0.49953,-0.286437,0.575826
1596,0.0877717,0.0154455,0.0891204
1597,-0.0509376,0.293977,0.298357
1598,0.31903,0.268955,0.417274
1599,-0.215837,0.420013,0.472225
1600,-0.270624,-0.196399,0.33438
1601,-0.26833,-0.490167,0.558807
1602,0.264522,0.0595101,0.271133
1603,0.482501,0.208897,0.52578
1604,-0.0501243,0.213572,0.219376
1605,-0.177651,-0.295149,0.344489
1606,0.0510223,0.107528,0.119019
1607,-0.300406,0.11171,0.320504
1608,0.22828,-0.229319,0.323572
1609,0.0554696,-0.448664,0.45208
1610,0.250307,-0.591858,0.642612
1611,0.180869,-0.597777,0.624541
1612,-0.0417,0.0554666,0.0693933
1613,0.339991,0.182605,0.385926
1614,0.359463,0.392716,0.532391
1615,-0.172652,0.417788,0.452057
1616,-0.25311,0.452227,0.518241
1617,-0.544547,-0.123271,0.558326
1618,-0.379694,0.202246,0.430199
1619,-0.377939,0.224696,0.439689
1620,-0.350906,0.498675,0.609763
1621,-0.516082,0.322698,0.608666
1622,-0.919428,-0.169196,0.934866
1623,-0.729259,-0.738849,1.03813
1624,-0.600493,-0.196551,0.631842
1625,0.176912,-0.454083,0.487329
1626,0.390967,0.0923157,0.401718
1627,-0.123621,0.437284,0.454422
1628,-0.2525,0.606618,0.657071
1629,-0.113229,0.1218,0.166301
1630,-0.185988,-0.431237,0.469634
1631,-0.00279183,-0.710305,0.710311
1632,0.544746,-0.0855708,0.551426
1633,0.0746657,0.346275,0.354234
1634,-0.130059,-0.095606,0.161419
1635,-0.291564,0.136919,0.322112
1636,-0.356355,0.280273,0.453367
1637,0.0366729,0.260517,0.263086
1638,-0.357599,0.472803,0.592807
1639,-0.129943,-0.117601,0.175258
1640,-0.0886383,-0.422877,0.432067
1641,0.389011,-0.0323635,0.390355
1642,0.448151,-0.240959,0.508823
1643,0.726971,0.230621,0.762675
1644,0.0473169,0.290889,0.294712
1645,-0.0939451,0.562544,0.570335
1646,-0.503354,0.482377,0.697175
1647,-0.0728608,-0.105858,0.128509
1648,-0.232472,-0.569935,0.615524
1649,-0.272296,-0.112482,0.294614
1650,-0.40153,-0.387846,0.558257
1651,-0.411757,-0.00710101,0.411818
1652,-0.238372,-0.648207,0.690647
1653,-0.420739,-0.607049,0.7386
1654,-0.301362,-0.44626,0.538486
1655,-0.48838,-0.336191,0.592907
1656,0.155272,-0.530375,0.552636
1657,-0.0573667,-0.0629995,0.085205
1658,0.00944077,-0.52423,0.524315
1659,0.368044,-0.105962,0.382994
1660,-0.0843353,0.141217,0.164483
1661,0.271485,0.0508591,0.276208
1662,0.428285,0.169069,0.460448
1663,0.108185,-0.170224,0.201693
1664,-0.159643,-0.0169847,0.160544
1665,0.153573,0.242914,0.287388
1666,-0.323893,0.191133,0.376083
1667,0.117931,-0.339101,0.359022
1668,-0.295559,0.00869804,0.295687
1669,0.121374,-0.269735,0.295785
1670,0.0114341,-0.468448,0.468588
1671,0.461104,0.103228,0.472517
1672,0.421954,0.26553,0.498549
1673,0.509553,0.153928,0.532295
1674,0.435074,0.534754,0.689384
1675,0.0688558,0.790373,0.793367
1676,0.188436,0.606227,0.634838
1677,-0.386671,0.313251,0.497635
1678,-0.0482942,-0.245626,0.250329
1679,0.0695594,-0.497208,0.50205
1680,0.116829,-0.43379,0.449247
1681,0.0661289,-0.0765391,0.10115
1682,0.424866,0.160125,0.454039
1683,0.56152,0.0321187,0.562438
1684,0.0777432,-0.181302,0.197267
1685,0.249587,-0.379169,0.453941
1686,0.481858,-0.0724641,0.487276
1687,0.767065,0.241267,0.804114
1688,0.858827,0.264268,0.898566
1689,0.327265,0.17385,0.370576
1690,-0.00848909,0.497957,0.49803
1691,0.266914,0.313983,0.412103
1692,-0.236164,0.0794303,0.249164
1693,-0.359223,-0.089214,0.370135
1694,-0.578418,-0.00837113,0.578479
1695,-0.0784273,0.263083,0.274524
1696,-0.365293,-0.105206,0.380141
1697,-0.422974,0.0980824,0.434198
1698,-0.229853,-0.500768,0.551
1699,0.240395,-0.243055,0.341856
1700,0.0922523,0.165975,0.18989
1701,0.056761,0.498705,0.501925
1702,-0.142663,-0.0149848,0.143448
1703,-0.485283,0.0673513,0.489934
1704,0.0749253,-0.11579,0.137917
1705,-0.250066,-0.240019,0.346616
1706,-0.203263,-0.232109,0.30853
1707,0.0215805,-0.698015,0.698348
1708,0.436642,-0.302925,0.531432
1709,0.783201,0.208368,0.810445
1710,0.702563,0.110888,0.71126
1711,0.67298,0.388361,0.776999
1712,0.396971,0.0413831,0.399122
1713,0.0106797,0.45684,0.456965
1714,-0.220132,0.609442,0.64798
1715,-0.246071,0.680342,0.723476
1716,0.076336,0.118778,0.141193
1717,0.100794,0.323648,0.33898
1718,0.100685,-0.0845917,0.131503
1719,0.30354,0.116123,0.324993
1720,0.67539,0.380917,0.775403
1721,0.162287,0.646048,0.66612
1722,-0.127042,0.895019,0.90399
1723,-0.51585,0.126885,0.531226
1724,-0.692338,-0.237507,0.731944
1725,-0.580722,-0.269828,0.640348
1726,0.142189,-0.0964853,0.171834
1727,0.433962,-0.279823,0.516356
1728,-0.0629457,0.0171903,0.0652508
1729,0.23424,0.0536058,0.240296
1730,0.225126,0.413789,0.471065
1731,-0.159641,0.511457,0.535792
1732,-0.306171,-0.193597,0.362244
1733,-0.591358,0.0789109,0.5966
1734,-0.489791,0.127276,0.506058
1735,-0.171753,-0.459199,0.490268
1736,0.0496552,-0.580205,0.582326
1737,-0.177351,-0.284275,0.335061
1738,-0.418323,-0.104805,0.431252
1739,-0.209607,-0.376005,0.430482
1740,0.30944,-0.647239,0.717406
1741,0.215963,-0.80625,0.834673
1742,0.587031,0.000855141,0.587032
1743,0.0895649,0.504959,0.512841
1744,-0.232727,0.0401581,0.236166
1745,0.200944,-0.207621,0.288938
1746,-0.197636,-0.447064,0.488801
1747,0.0746055,-0.625171,0.629607
1748,0.0928599,-0.593758,0.600975
1749,0.392772,0.0436725,0.395192
1750,0.314661,-0.425907,0.529536
1751,0.482674,0.155774,0.507188
1752,0.0534645,-0.177118,0.185012
1753,0.127433,0.318182,0.342752
1754,-0.231821,0.10688,0.255273
1755,-0.643045,-0.107243,0.651926
1756,-0.0868361,0.064357,0.108085
1757,0.133444,-0.121625,0.180554
1758,0.327925,0.306103,0.448591
1759,-0.320368,0.136857,0.348375
1760,-0.781412,0.054772,0.783329
1761,-0.715824,-0.300462,0.776325
1762,-0.149815,-0.0774669,0.168658
1763,0.439196,-0.359343,0.567468
1764,0.132389,-0.38247,0.404735
1765,0.0382124,0.152044,0.156773
1766,-0.470063,-0.0979672,0.480163
1767,-0.331361,0.248451,0.414159
1768,-0.482662,0.080675,0.489358
1769,-0.236611,-0.589959,0.635638
1770,-0.20169,-0.0299253,0.203898
1771,0.27468,-0.116398,0.298325
1772,0.255286,-0.300792,0.394521
1773,-0.0780854,-0.12722,0.149272
1774,-0.451242,-0.184305,0.48743
1775,-0.547411,-0.130804,0.562822
1776,-0.352174,-0.0202936,0.352758
1777,0.168813,-0.178086,0.245382
1778,-0.279528,-0.0989784,0.296534
1779,-0.39785,0.151428,0.425693
1780,-0.733182,0.117492,0.742537
1781,-0.190201,-0.240023,0.306248
1782,0.37502,-0.255463,0.453764
1783,-0.173072,0.0174416,0.173948
1784,-0.0599852,0.420506,0.424763
1785,0.104136,0.494816,0.505655
1786,-0.3342,0.00453445,0.334231
1787,-0.432562,-0.048658,0.43529
1788,-0.0413641,-0.316868,0.319556
1789,-0.254172,0.0943986,0.271136
1790,0.394621,-0.252758,0.468628
1791,0.00280498,-0.486636,0.486644
1792,-0.0780296,0.158605,0.176761
1793,0.240428,-0.368055,0.439625
1794,0.382392,-0.210088,0.436303
1795,0.464668,-0.470324,0.661151
1796,0.287012,0.188177,0.3432
1797,0.568727,0.184676,0.59796
1798,-0.110835,0.400811,0.415853
1799,-0.405471,0.265317,0.484561
1800,-0.095229,-0.160457,0.186588
1801,0.338017,-0.236781,0.412699
1802,0.622433,0.0156782,0.622631
1803,0.68926,0.374861,0.784602
1804,0.443706,0.285128,0.527421
1805,-0.179465,0.35094,0.394166
1806,-0.454392,-0.19656,0.495084
1807,-0.205986,-0.549608,0.58694
1808,0.439329,-0.424295,0.610767
1809,0.753074,-0.00107149,0.753074
1810,0.180583,0.0352678,0.183994
1811,-0.26565,0.00603921,0.265719
1812,-0.261091,0.298847,0.396835
1813,0.102891,0.0823808,0.131807
1814,-0.184807,0.185806,0.262063
1815,-0.292465,0.276154,0.40224
1816,-0.316039,0.38885,0.501084
1817,-0.640435,0.152384,0.658314
1818,-0.0258149,-0.267843,0.269084
1819,-0.3502,-0.488655,0.601185
1820,0.343362,-0.294868,0.452597
1821,0.349455,0.289827,0.454003
1822,-0.251418,0.344983,0.426877
1823,-0.51654,0.26486,0.580486
1824,-0.104063,-0.269203,0.288616
1825,-0.0666944,-0.657271,0.660646
1826,0.458992,-0.0835784,0.466539
1827,0.176878,-0.32037,0.365954
1828,0.332192,0.400924,0.520665
1829,0.460972,0.174873,0.493027
1830,0.022904,0.51552,0.516029
1831,-0.301425,0.592825,0.665055
1832,-0.417647,-0.154793,0.44541
1833,-0.142765,-0.459507,0.481174
1834,0.32945,-0.128459,0.353608
1835,0.437669,0.358546,0.565782
1836,-0.106268,0.66686,0.675274
1837,-0.42039,-0.0175937,0.420758
1838,-0.750557,-0.190111,0.77426
1839,-0.604647,-0.499505,0.784285
1840,0.17316,-0.693234,0.714533
1841,0.402452,-0.613337,0.733586
1842,0.773563,-0.398691,0.870261
1843,0.255717,-0.271364,0.372866
1844,0.298086,-0.253512,0.39131
1845,0.553641,0.170356,0.579257
1846,0.403596,-0.115898,0.419907
1847,0.0763827,-0.361947,0.369919
1848,-0.271776,-0.129148,0.300901
1849,0.130459,0.0642352,0.145416
1850,0.152647,0.440997,0.466668
1851,0.379224,0.409505,0.558126
1852,0.142984,-0.0913038,0.169649
1853,-0.237928,0.427115,0.488914
1854,0.128826,-0.00217586,0.128844
1855,0.367299,0.10676,0.3825
1856,0.338171,-0.234276,0.411394
1857,0.431671,-0.273996,0.511287
1858,0.567195,-0.212148,0.605572
1859,0.811163,-0.0445356,0.812385
1860,0.192959,0.257104,0.321459
1861,0.151686,0.57103,0.590833
1862,-0.478131,0.162428,0.504968
1863,-0.160715,-0.320722,0.358737
1864,-0.267352,-0.583438,0.641777
1865,-0.403268,-0.181104,0.442068
1866,0.0170491,-0.529141,0.529416
1867,0.156732,0.107551,0.190084
1868,-0.194061,-0.00242212,0.194076
1869,-0.511411,0.184171,0.543562
1870,-0.719562,0.0664859,0.722627
1871,-0.797705,-0.417769,0.90048
1872,-0.451724,-0.264444,0.523436
1873,-0.36501,-0.674554,0.766978
1874,0.170635,-0.701455,0.721911
1875,0.407763,0.0017761,0.407767
1876,0.0025191,-0.201044,0.20106
1877,0.430651,-0.0270122,0.431497
1878,0.23559,-0.283218,0.368395
1879,0.361977,-0.456677,0.582736
1880,0.662342,0.232658,0.702016
1881,0.567097,0.115776,0.578794
1882,0.277201,0.57165,0.635314
1883,-0.256516,0.0855702,0.270412
1884,-0.0231078,-0.271987,0.272966
1885,-0.178286,-0.402776,0.44047
1886,0.278107,-0.63375,0.692086
1887,0.0657119,-0.152973,0.16649
1888,0.0213724,0.362839,0.363468
1889,0.210335,0.371538,0.426944
1890,-0.157436,-0.0252437,0.159447
1891,-0.401257,0.000865058,0.401258
1892,-0.0127857,-0.155057,0.155583
1893,0.177172,-0.327418,0.37228
1894,0.51044,-0.386153,0.64005
1895,-0.00893135,-0.201592,0.20179
1896,0.0430826,-0.253917,0.257546
1897,0.014182,-0.510378,0.510575
1898,0.28084,-0.694309,0.748957
1899,0.68362,-0.305331,0.748708
1900,0.616734,-0.266997,0.672048
1901,0.230424,-0.201956,0.306401
1902,0.557532,-0.168274,0.582373
1903,0.0592605,-0.320527,0.325959
1904,0.59581,0.0605984,0.598884
1905,0.775228,0.182284,0.79637
1906,0.470963,0.122338,0.486593
1907,-0.0675357,0.260881,0.269481
1908,0.117306,0.436169,0.451668
1909,-0.277207,0.563829,0.628289
1910,-0.2475,-0.210509,0.324916
1911,-0.60711,-0.278077,0.667764
1912,-0.243627,-0.638457,0.683361
1913,0.0886309,-0.179366,0.200069
1914,0.22096,0.36967,0.430673
1915,0.133115,0.602027,0.616568
1916,0.0375374,0.642502,0.643597
1917,-0.401598,0.705383,0.811693
1918,-0.829136,0.276114,0.873902
1919,-0.811041,0.372383,0.892445
1920,-0.663157,-0.428646,0.789629
1921,-0.412049,-0.788028,0.889254
1922,0.224657,-0.171199,0.282454
1923,0.0877063,0.248492,0.263516
1924,-0.260124,0.0601064,0.266978
1925,-0.179112,0.313943,0.361443
1926,-0.191098,-0.348951,0.397851
1927,0.275799,-0.375762,0.466114
1928,0.236977,0.164939,0.288727
1929,-0.133085,-0.173205,0.21843
1930,0.253567,0.205548,0.326414
1931,0.185467,-0.224308,0.291054
1932,0.171657,0.254209,0.306739
1933,-0.255177,0.217301,0.335164
1934,-0.0593129,0.0407912,0.0719857
1935,0.233901,-0.309133,0.387651
1936,0.302237,0.154813,0.33958
1937,-0.139932,0.0558475,0.150665
1938,-0.489965,0.0985742,0.499782
1939,-0.417024,-0.374946,0.560797
1940,-0.584336,-0.601002,0.838243
1941,0.350835,-0.394663,0.528057
1942,0.516334,0.064566,0.520355
1943,0.266867,-0.186797,0.325747
1944,0.210597,0.32942,0.390984
1945,0.223483,0.147916,0.268
1946,0.119804,0.521461,0.535047
1947,-0.221387,0.569905,0.611395
1948,-0.547869,0.570726,0.791131
1949,-0.210281,-0.046364,0.215332
1950,-0.0272818,-0.539292,0.539981
1951,0.112889,0.0795402,0.138096
1952,-0.0943305,0.488938,0.497955
1953,0.0446006,0.063214,0.0773642
1954,-0.161197,0.304898,0.344887
1955,-0.428402,-0.32269,0.536337
1956,-0.0183958,0.173855,0.174826
1957,0.354442,-0.017888,0.354893
1958,0.0827371,0.341675,0.35155
1959,0.358921,0.494392,0.61094
1960,-0.488429,0.340495,0.595398
1961,-0.618366,0.0857888,0.624288
1962,-0.0920701,-0.0842586,0.124806
1963,0.336261,-0.161826,0.373174
1964,0.120743,-0.355933,0.375855
1965,0.460502,-0.065677,0.465162
1966,-0.210999,0.0104674,0.211258
1967,-0.324167,-0.00276438,0.324179
1968,-0.466672,-0.346749,0.581393
1969,0.171999,-0.366151,0.404538
1970,0.00536268,-0.0747753,0.0749674
1971,-0.296723,-0.0431083,0.299838
1972,-0.0188906,0.236449,0.237203
1973,0.033798,-0.230219,0.232687
1974,-0.221686,-0.0662054,0.231361
1975,0.226715,0.106617,0.250533
1976,-0.220315,0.547455,0.590124
1977,0.247605,0.114846,0.272943
1978,0.145503,-0.315629,0.347553
1979,0.455077,0.185424,0.491403
1980,0.614268,0.260295,0.667142
1981,0.383829,0.897309,0.975955
1982,-0.249907,0.84068,0.877038
1983,-0.11761,0.416344,0.432636
1984,0.194209,0.188224,0.270454
1985,-0.112559,-0.180614,0.212817
1986,0.000938339,0.292362,0.292363
1987,-0.528488,0.204072,0.56652
1988,-0.404883,0.383699,0.557813
1989,-0.338102,-0.391904,0.517592
1990,-0.502514,-0.584656,0.770936
1991,0.317252,-0.556717,0.640767
1992,0.339027,0.131369,0.36359
1993,0.377355,0.513169,0.636977
1994,-0.357287,0.341795,0.494447
1995,-0.196932,0.397883,0.443951
1996,0.0662882,0.27167,0.27964
1997,0.337526,0.239711,0.413987
1998,0.356886,-0.022454,0.357592
1999,0.449969,0.362714,0.577957
2000,-0.0101482,0.661947,0.662024
2001,0.298144,0.662286,0.7263
2002,-0.333543,0.278859,0.434757
2003,-0.719595,0.030006,0.720221
2004,-0.234427,-0.600908,0.645017
2005,-0.309541,-0.550608,0.631653
2006,-0.133503,-0.610714,0.625136
2007,0.450214,-0.36198,0.577687
2008,0.49216,-0.292222,0.572377
2009,0.77121,-0.0546763,0.773146
2010,0.538626,-0.20926,0.577848
2011,-0.0186576,0.475488,0.475854
2012,-0.0107086,-0.125544,0.126
2013,-0.0872236,-0.414588,0.423664
2014,-0.0860788,-0.13145,0.157126
2015,-0.349962,-0.067996,0.356507
2016,-0.0325979,0.310932,0.312636
2017,-0.000773862,-0.340269,0.34027
2018,0.0976728,-0.631075,0.638588
2019,0.519817,-0.0483168,0.522057
2020,-0.0750253,0.404085,0.410991
2021,0.231189,0.658126,0.697551
2022,-0.293483,0.00128012,0.293486
2023,-0.574462,-0.00653309,0.574499
2024,-0.652081,-0.123471,0.663667
2025,-0.643679,-0.375839,0.745371
2026,0.182418,-0.617598,0.643975
2027,-0.182318,-0.526303,0.556987
2028,0.226553,0.0536659,0.232822
2029,0.316829,0.428202,0.53267
2030,0.413591,0.463122,0.620918
2031,0.4643,0.229488,0.517918
2032,-0.0627199,0.683413,0.686285
2033,0.164049,0.260495,0.307846
2034,-0.148008,0.641342,0.658199
2035,-0.497008,0.148648,0.518761
2036,-0.083375,-0.279137,0.291322
2037,-0.180453,0.114606,0.213771
2038,0.13318,0.279515,0.309621
2039,0.355886,0.102598,0.37038
2040,-0.191694,-0.00697563,0.191821
2041,-0.0235877,-0.500088,0.500643
2042,0.294129,-0.478599,0.561756
2043,0.55762,0.296392,0.631497
2044,0.495917,0.53993,0.733115
2045,0.232312,0.848583,0.879808
2046,0.00802905,0.233344,0.233482
2047,0.101391,0.347682,0.362165
2048,-0.306005,0.57026,0.647175
2049,-0.157527,0.0431385,0.163326
2050,-0.121632,-0.32421,0.346276
2051,-0.33728,-0.0319808,0.338793
2052,-0.190141,-0.550987,0.582872
2053,0.069194,0.177088,0.190127
2054,-0.290464,0.0219183,0.29129
2055,-0.387409,-0.382751,0.544595
2056,-0.0197271,-0.692386,0.692667
2057,0.304292,-0.693304,0.757142
2058,0.359393,-0.65234,0.744789
2059,0.666058,-0.415621,0.785095
2060,0.155758,-0.137356,0.207671
2061,0.231639,-0.382312,0.447011
2062,0.0374836,0.0430347,0.0570701
2063,-0.108938,-0.188242,0.217491
2064,0.370544,-0.0631524,0.375888
2065,0.513164,0.0920032,0.521346
2066,0.243546,-0.245103,0.345529
2067,0.531142,0.377913,0.651867
2068,0.0599495,-0.116847,0.131328
2069,-0.178362,0.341848,0.385581
2070,0.29122,0.0135124,0.291534
2071,-0.223056,0.404592,0.462005
2072,-0.237412,0.451188,0.509838
2073,-0.0503142,-0.162699,0.170302
2074,-0.22821,0.28818,0.367597
2075,-0.0481823,0.346983,0.350313
2076,-0.49018,0.00366583,0.490194
2077,0.067229,-0.0773432,0.102478
2078,0.336363,-0.311205,0.458245
2079,0.145619,-0.288373,0.323054
2080,-0.000338327,-0.309237,0.309238
2081,-0.362265,-0.258942,0.445295
2082,-0.354267,-0.183879,0.399145
2083,-0.351068,-0.143543,0.37928
2084,-0.0781558,-0.650747,0.655424
2085,-0.12445,-0.789377,0.799127
2086,-0.268445,-0.496636,0.564544
2087,0.298284,-0.0880181,0.310999
2088,0.543611,-0.0175252,0.543894
2089,0.761726,0.0125985,0.76183
2090,0.42323,-0.205971,0.470689
2091,0.500519,0.363636,0.618668
2092,0.592675,0.152129,0.611888
2093,0.0016542,0.498127,0.49813
2094,-0.389642,0.476279,0.615356
2095,-0.676942,0.437204,0.805852
2096,-0.609341,-0.244776,0.656667
2097,0.0941783,-0.641304,0.648182
2098,-0.212992,-0.408956,0.461097
2099,-0.358889,-0.210404,0.416019
2100,0.271109,-0.244595,0.365139
2101,0.417651,-0.433427,0.601907
2102,0.384797,-0.559201,0.678804
2103,0.56753,-0.499088,0.755764
2104,0.182071,0.375116,0.416967
2105,0.573719,0.199253,0.607334
2106,0.481365,0.0124472,0.481526
2107,0.414649,-0.179554,0.451856
2108,0.318131,0.259327,0.410436
2109,0.330383,0.695656,0.770124
2110,-0.20395,0.22557,0.304101
2111,-0.430455,0.13385,0.450785
2112,-0.621401,-0.464329,0.775719
2113,0.00622177,-0.699529,0.699556
2114,-0.0253141,-0.349797,0.350711
2115,0.363375,-0.555137,0.66349
2116,0.634631,0.02664,0.63519
2117,0.589941,0.507092,0.777928
2118,0.0714075,0.650794,0.6547
2119,-0.151846,0.912027,0.924582
2120,-0.731759,0.70102,1.01336
2121,-0.329751,0.367568,0.493804
2122,-0.00573563,0.0120426,0.0133387
2123,-0.267397,0.371191,0.457475
2124,0.0736586,0.067894,0.100176
2125,-0.441696,0.196595,0.483472
2126,-0.067782,-0.303657,0.31113
2127,0.298655,-0.0248668,0.299689
2128,-0.117911,0.048404,0.127459
2129,0.414487,-0.0309021,0.415637
2130,0.12599,0.515502,0.530675
2131,0.0292355,-0.125833,0.129185
2132,0.337756,-0.310005,0.458456
2133,-0.0161302,0.317204,0.317613
2134,-0.225916,0.472116,0.523385
2135,0.214498,0.452199,0.500493
2136,-0.143827,-0.111124,0.181755
2137,-0.261689,-0.464884,0.533477
2138,-0.27678,-0.0164326,0.277268
2139,-0.364199,0.2038,0.417344
2140,0.105892,-0.241939,0.264098
2141,-0.0720059,0.14868,0.165199
2142,-0.223917,0.247158,0.333505
2143,-0.325242,-0.359748,0.484975
2144,-0.17705,0.237043,0.295865
2145,0.0721671,0.234748,0.245591
2146,0.151724,0.00566478,0.15183
2147,-0.227701,0.271488,0.354335
2148,-0.14237,0.32762,0.357217
2149,-0.502696,0.000927047,0.502697
2150,-0.474296,0.0410213,0.476067
2151,-0.712577,-0.375528,0.805473
2152,-0.031295,-0.305989,0.307585
2153,0.508029,-0.327159,0.604257
2154,0.458757,-0.399896,0.608584
2155,0.0544916,-0.180806,0.188839
2156,0.340928,-0.050132,0.344594
2157,0.633977,0.111017,0.643623
2158,0.0927532,0.143508,0.170873
2159,0.341372,-0.15708,0.375777
2160,0.0529991,-0.351638,0.35561
2161,-0.159184,-0.0168242,0.16007
2162,-0.345546,-0.0337344,0.347189
2163,-0.152096,0.246595,0.289728
2164,0.293917,-0.0486233,0.297911
2165,0.355948,-0.379259,0.520131
2166,0.287239,-0.498741,0.575542
2167,0.464109,0.205706,0.507654
2168,0.0472846,0.653698,0.655406
2169,-0.414916,0.27306,0.496706
2170,-0.354976,0.390976,0.528082
2171,-0.522213,-0.345704,0.626273
2172,0.179197,-0.545452,0.574134
2173,0.482266,-0.476167,0.677728
2174,0.697732,-0.133748,0.710435
2175,0.233953,0.411622,0.473462
2176,-0.0472039,0.0561565,0.0733605
2177,-0.0819091,-0.293097,0.304327
2178,0.456816,-0.354312,0.578116
2179,0.118555,-0.00931257,0.11892
2180,0.453803,0.466611,0.650894
2181,0.355753,0.300787,0.465868
2182,0.132154,0.66635,0.679328
2183,0.235174,0.356229,0.426856
2184,-0.311501,0.0959716,0.32595
2185,-0.250781,0.418667,0.48803
2186,-0.471054,0.315431,0.566912
2187,-0.714693,0.179723,0.736944
2188,-0.666614,-0.140051,0.681167
2189,-0.202521,-0.570032,0.604939
2190,-0.20981,-0.125847,0.244658
2191,-0.168244,0.199796,0.261198
2192,-0.490814,0.338454,0.596196
2193,-0.653565,-0.124992,0.66541
2194,-0.702343,-0.310138,0.767771
2195,-0.559743,-0.709163,0.903451
2196,-0.523003,-0.421441,0.671673
2197,0.322644,-0.454566,0.557431
2198,0.425443,0.0527215,0.428697
2199,0.631845,0.273425,0.688469
2200,0.395573,0.479065,0.621274
2201,-0.147262,0.251355,0.291316
2202,0.112239,0.238149,0.263273
2203,-0.140166,0.560081,0.577353
2204,-0.104496,-0.0701092,0.125836
2205,-0.20123,0.240735,0.313762
2206,-0.672113,0.0242121,0.672549
2207,-0.133384,0.106417,0.170633
2208,-0.350404,-0.0555975,0.354787
2209,0.11105,-0.225254,0.251141
2210,0.353534,-0.362472,0.506332
2211,0.0340371,-0.317787,0.319605
